,author_code,ebook_link,ebook_title,other_info,other_info.1,other_info.2,other_info.3,other_info.4,other_info.5,author_Name,author_Surname,clean_birth_year,clean_death_year,century,link_txt
2431,a920,/ebooks/31904,"Lettres à M. Panizzi - 3eme édition, Tome I",,,,,,,Mérimée, Prosper,1803,1870,19,http://www.gutenberg.org/cache/epub/31904/pg31904.txt
2432,a920,/ebooks/56474,"Lettres à une inconnue, Tome Deuxième",<br/>,Précédée d'une étude sur P. Mérimée par H. Taine,,,,,Mérimée, Prosper,1803,1870,19,http://www.gutenberg.org/cache/epub/56474/pg56474.txt
2433,a920,/ebooks/56473,"Lettres à une inconnue, Tome Premier",<br/>,Précédée d'une étude sur P. Mérimée par H. Taine,,,,,Mérimée, Prosper,1803,1870,19,http://www.gutenberg.org/cache/epub/56473/pg56473.txt
2434,a920,/ebooks/14115,Quatre contes de Prosper Mérimée,,,,,,,Mérimée, Prosper,1803,1870,19,http://www.gutenberg.org/cache/epub/14115/pg14115.txt
2435,a920,/ebooks/16240,La Vénus d'Ille,,,,,,,Mérimée, Prosper,1803,1870,19,http://www.gutenberg.org/cache/epub/16240/pg16240.txt
2436,a7505,/ebooks/17632,Compte de L'Oeuvre de la Cathédrale de Chartres en 1415-1416,,,,,,,Merlet, Luc. (Lucien),1827,1898,19,http://www.gutenberg.org/cache/epub/17632/pg17632.txt
2437,a41918,/ebooks/42896,Angèle Méraud,,,,,,,Mérouvel, Charles,1832,1920,19,http://www.gutenberg.org/cache/epub/42896/pg42896.txt
2438,a32109,/ebooks/26571,Petits Poèmes d'Automne,,,,,,,Merrill, Stuart,1863,1915,19,http://www.gutenberg.org/cache/epub/26571/pg26571.txt
2439,a25630,/ebooks/35319,Le transporté (1/4),,,,,,,Méry, Joseph,1798,1865,19,http://www.gutenberg.org/cache/epub/35319/pg35319.txt
2440,a25630,/ebooks/36001,Le transporté (2/4),,,,,,,Méry, Joseph,1798,1865,19,http://www.gutenberg.org/cache/epub/36001/pg36001.txt
2441,a43508,/ebooks/54983,Les aventures d'une fourmi rouge et les mémoires d'un pierrot,,,,,,,Mesnel, A.,,,,http://www.gutenberg.org/cache/epub/54983/pg54983.txt
2442,a4892,/ebooks/50278,Barbe-bleue,,,,,,,Méténier, Oscar,1859,1913,19,http://www.gutenberg.org/cache/epub/50278/pg50278.txt
2443,a4892,/ebooks/54231,"La casserole: drame en un acte, en prose",,,,,,,Méténier, Oscar,1859,1913,19,http://www.gutenberg.org/cache/epub/54231/pg54231.txt
2444,a4892,/ebooks/13189,Le gorille: roman parisien,,,,,,,Méténier, Oscar,1859,1913,19,http://www.gutenberg.org/cache/epub/13189/pg13189.txt
2445,a4892,/ebooks/47632,Les voyous au théâtre (Histoire de deux pièces),,,,,,,Méténier, Oscar,1859,1913,19,http://www.gutenberg.org/cache/epub/47632/pg47632.txt
2446,a4892,/ebooks/13478,Zézette : moeurs foraines,,,,,,,Méténier, Oscar,1859,1913,19,http://www.gutenberg.org/cache/epub/13478/pg13478.txt
2447,a51115,/ebooks/60739,La négresse blonde,<br/>,"Cinquième hypostase, avec soixante-quinze Tatouages de Lucien Métivet",,,,,Métivet, Lucien-Marie-François,1863,1932,19,http://www.gutenberg.org/cache/epub/60739/pg60739.txt
2448,a46053,/ebooks/50708,"Lettres du prince de Metternich à la comtesse de Lieven, 1818-1819",,,,,,,Metternich, Clemens Wenzel Lothar,,1859,,http://www.gutenberg.org/cache/epub/50708/pg50708.txt
2449,a46003,/ebooks/42212,Aloisiæ Sigeæ Toletanæ Satyra Sotadica de arcanis Amoris et Veneris,,,,,,,Meurs, Johannes van,1579,1639,17,http://www.gutenberg.org/cache/epub/42212/pg42212.txt
2450,a46003,/ebooks/42212,Aloisiæ Sigeæ Toletanæ Satyra Sotadica de arcanis Amoris et Veneris,,,,,,,Meurs, Johannes van,1579,1639,17,http://www.gutenberg.org/cache/epub/42212/pg42212.txt
2451,a546,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Meynell, Alice,1847,1922,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
2452,a546,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Meynell, Alice,1847,1922,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
2453,a45174,/ebooks/48529,Essais de Montaigne (self-édition) - Volume I,,,,,,,Michaud,,,,,http://www.gutenberg.org/cache/epub/48529/pg48529.txt
2454,a45174,/ebooks/49168,Essais de Montaigne (self-édition) - Volume II,,,,,,,Michaud,,,,,http://www.gutenberg.org/cache/epub/49168/pg49168.txt
2455,a45174,/ebooks/58801,Essais de Montaigne (self-édition) - Volume III,,,,,,,Michaud,,,,,http://www.gutenberg.org/cache/epub/58801/pg58801.txt
2456,a45174,/ebooks/58706,Essais de Montaigne (self-édition) - Volume IV,,,,,,,Michaud,,,,,http://www.gutenberg.org/cache/epub/58706/pg58706.txt
2457,a3463,/ebooks/60394,Choix de cinquante dessins de Michel-Angelo,,,,,,,Michelangelo Buonarroti, 1475-1564,,,,http://www.gutenberg.org/cache/epub/60394/pg60394.txt
2458,a26041,/ebooks/23801,Relation originale du voyage de Jacques Cartier au Canada en 1534,,,,,,,Michelant, Henri,1811,1890,19,http://www.gutenberg.org/cache/epub/23801/pg23801.txt
2459,a32056,/ebooks/26510,"À travers l'hémisphère sud, ou Mon second voyage autour du monde. Tome 1
",<br/>,"Portugal, Sénégal, Brésil, Uruguay, République Argentine, Chili, Pérou.",,,,,Michel, Ernest,1837,,19,http://www.gutenberg.org/cache/epub/26510/pg26510.txt
2460,a32056,/ebooks/26511,"À travers l'hémisphère sud, ou Mon second voyage autour du monde. Tome 2
",<br/>,"Équateur, Panama, Antilles, Mexique, Îles Sandwich, Nouvelle-Zélande, Tasmanie, Australie.",,,,,Michel, Ernest,1837,,19,http://www.gutenberg.org/cache/epub/26511/pg26511.txt
2461,a8214,/ebooks/40095,Des jésuites,,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/40095/pg40095.txt
2462,a8214,/ebooks/18738,Les Femmes de la Révolution,,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/18738/pg18738.txt
2463,a8214,/ebooks/20415,Histoire de France 1180-1304 (Volume 3/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/20415/pg20415.txt
2464,a8214,/ebooks/22552,Histoire de France 1305-1364 (Volume 4/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/22552/pg22552.txt
2465,a8214,/ebooks/41967,Histoire de France 1364-1415 (Volume 5/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/41967/pg41967.txt
2466,a8214,/ebooks/42186,Histoire de France 1415-1440 (Volume 6/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/42186/pg42186.txt
2467,a8214,/ebooks/42694,Histoire de France 1440-1465 (Volume 7/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/42694/pg42694.txt
2468,a8214,/ebooks/43311,Histoire de France 1466-1483 (Volume 8/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/43311/pg43311.txt
2469,a8214,/ebooks/42662,Histoire de France 1484-1515 (Volume 9/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/42662/pg42662.txt
2470,a8214,/ebooks/42141,Histoire de France 1516-1547 (Volume 10/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/42141/pg42141.txt
2471,a8214,/ebooks/42744,Histoire de France 1547-1572 (Volume 11/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/42744/pg42744.txt
2472,a8214,/ebooks/39335,Histoire de France 1573-1598 (Volume 12/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/39335/pg39335.txt
2473,a8214,/ebooks/39876,Histoire de France 1598-1628 (Volume 13/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/39876/pg39876.txt
2474,a8214,/ebooks/30602,Histoire de France 1618-1661 (Volume 14/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/30602/pg30602.txt
2475,a8214,/ebooks/39877,Histoire de France 1661-1690 (Volume 15/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/39877/pg39877.txt
2476,a8214,/ebooks/40189,Histoire de France 1689-1715 (Volume 16/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/40189/pg40189.txt
2477,a8214,/ebooks/29332,Histoire de France 1715-1723 (Volume 17/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/29332/pg29332.txt
2478,a8214,/ebooks/26859,Histoire de France 1724-1759 (Volume 18/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/26859/pg26859.txt
2479,a8214,/ebooks/24490,Histoire de France 1758-1789 (Volume 19/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/24490/pg24490.txt
2480,a8214,/ebooks/43321,Histoire de France 814-1189 (Volume 2/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/43321/pg43321.txt
2481,a8214,/ebooks/38243,Histoire de France - Moyen Âge; (Vol. 1 / 10),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/38243/pg38243.txt
2482,a8214,/ebooks/38244,Histoire de France - Moyen Âge; (Vol. 2 / 10),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/38244/pg38244.txt
2483,a8214,/ebooks/41992,Histoire de France - Moyen Âge; (Vol. 3 / 10),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/41992/pg41992.txt
2484,a8214,/ebooks/42021,Histoire de France - Moyen Âge; (Vol. 4 / 10),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/42021/pg42021.txt
2485,a8214,/ebooks/47969,Histoire de France (Volume 1/19),,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/47969/pg47969.txt
2486,a8214,/ebooks/47522,Légendes démocratiques du Nord,,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/47522/pg47522.txt
2487,a8214,/ebooks/45953,"Mémoires de Luther écrits par lui-même, Tome I",,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/45953/pg45953.txt
2488,a8214,/ebooks/44617,"Mémoires de Luther écrits par lui-même, Tome II",,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/44617/pg44617.txt
2489,a8214,/ebooks/23279,La mer,,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/23279/pg23279.txt
2490,a8214,/ebooks/28568,L'oiseau,,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/28568/pg28568.txt
2491,a8214,/ebooks/41969,Le Peuple / Nos Fils,,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/41969/pg41969.txt
2492,a8214,/ebooks/43307,Principes de la Philosophie de l'Histoire,<br/>,traduits de la 'Scienza nuova',,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/43307/pg43307.txt
2493,a8214,/ebooks/41486,La Sorcière,,,,,,,Michelet, Jules,1798,1874,19,http://www.gutenberg.org/cache/epub/41486/pg41486.txt
2494,a38761,/ebooks/52592,Elaine,,,,,,,Michel, Francisque,1809,1887,19,http://www.gutenberg.org/cache/epub/52592/pg52592.txt
2495,a38761,/ebooks/52950,Énide,,,,,,,Michel, Francisque,1809,1887,19,http://www.gutenberg.org/cache/epub/52950/pg52950.txt
2496,a38761,/ebooks/53710,Genièvre,,,,,,,Michel, Francisque,1809,1887,19,http://www.gutenberg.org/cache/epub/53710/pg53710.txt
2497,a38761,/ebooks/37305,"Roman d'Eustache le moine, pirate fameux du XIIIe siècle
",<br/>,publié pour la première fois d'après un manuscrit de la bibliothèque royale,,,,,Michel, Francisque,1809,1887,19,http://www.gutenberg.org/cache/epub/37305/pg37305.txt
2498,a38761,/ebooks/53722,Viviane,,,,,,,Michel, Francisque,1809,1887,19,http://www.gutenberg.org/cache/epub/53722/pg53722.txt
2499,a32429,/ebooks/28168,Żywila: Powiastka z Dziejów Litewskich,,,,,,,Mickiewicz, Adam,1798,1855,19,http://www.gutenberg.org/cache/epub/28168/pg28168.txt
2500,a32429,/ebooks/28168,Żywila: Powiastka z Dziejów Litewskich,,,,,,,Mickiewicz, Adam,1798,1855,19,http://www.gutenberg.org/cache/epub/28168/pg28168.txt
2501,a33175,/ebooks/28168,Żywila: Powiastka z Dziejów Litewskich,,,,,,,Mickiewicz, Ladislas,1838,1926,19,http://www.gutenberg.org/cache/epub/28168/pg28168.txt
2502,a33175,/ebooks/28168,Żywila: Powiastka z Dziejów Litewskich,,,,,,,Mickiewicz, Ladislas,1838,1926,19,http://www.gutenberg.org/cache/epub/28168/pg28168.txt
2503,a3091,/ebooks/17810,Vie de Franklin,,,,,,,Mignet, M. (François-Auguste-Marie-Alexis),1796,1884,19,http://www.gutenberg.org/cache/epub/17810/pg17810.txt
2504,a25401,/ebooks/22548,Choix de Poesies: A Collection of French Poetry for Memorizing,,,,,,,Milhau, M.-L. (Marie-Louise),,,,http://www.gutenberg.org/cache/epub/22548/pg22548.txt
2505,a49151,/ebooks/57023,Oeuvres complètes de Charles Péguy (tome 1),,,,,,,Millerand, Alexandre,1859,1943,19,http://www.gutenberg.org/cache/epub/57023/pg57023.txt
2506,a42958,/ebooks/44877,"L'escole des filles
",<br/>,réimpression complète du texte original sur la contrefaçon hollandaise de 1668,,,,,Millot, Michel,,,,http://www.gutenberg.org/cache/epub/44877/pg44877.txt
2507,a32251,/ebooks/26807,Hic et Hec,,,,,,,Mirabeau, Honoré-Gabriel de Riqueti,,1791,,http://www.gutenberg.org/cache/epub/26807/pg26807.txt
2508,a32251,/ebooks/26808,Ma conversion; ou le libertin de qualité,,,,,,,Mirabeau, Honoré-Gabriel de Riqueti,,1791,,http://www.gutenberg.org/cache/epub/26808/pg26808.txt
2509,a32251,/ebooks/44181,L'oeuvre du comte de Mirabeau,,,,,,,Mirabeau, Honoré-Gabriel de Riqueti,,1791,,http://www.gutenberg.org/cache/epub/44181/pg44181.txt
2510,a32251,/ebooks/26809,Le Rideau levé; ou l'Education de Laure,,,,,,,Mirabeau, Honoré-Gabriel de Riqueti,,1791,,http://www.gutenberg.org/cache/epub/26809/pg26809.txt
2511,a6950,/ebooks/54528,"La 628-E8
",<br/>,"Comprenant en annexe le chapitre intégral ""Balzac""",,,,,Mirbeau, Octave,1848,1917,19,http://www.gutenberg.org/cache/epub/54528/pg54528.txt
2512,a6950,/ebooks/44139,Le Calvaire,,,,,,,Mirbeau, Octave,1848,1917,19,http://www.gutenberg.org/cache/epub/44139/pg44139.txt
2513,a6950,/ebooks/57775,Le jardin des supplices,,,,,,,Mirbeau, Octave,1848,1917,19,http://www.gutenberg.org/cache/epub/57775/pg57775.txt
2514,a6950,/ebooks/16820,Le Journal d'une Femme de Chambre,,,,,,,Mirbeau, Octave,1848,1917,19,http://www.gutenberg.org/cache/epub/16820/pg16820.txt
2515,a2302,/ebooks/7012,Mes Origines; Mémoires et Récits de Frédéric Mistral,,,,,,,Mistral, Frédéric,1830,1914,19,http://www.gutenberg.org/cache/epub/7012/pg7012.txt
2516,a2302,/ebooks/37854,"Le Poème du Rhône, en XII chants. Texte Provençal et Traduction Française",,,,,,,Mistral, Frédéric,1830,1914,19,http://www.gutenberg.org/cache/epub/37854/pg37854.txt
2517,a2542,/ebooks/7818,Niels Henrik Abel,,,,,,,Mittag-Leffler, Magnus Gustaf,1846,1927,19,http://www.gutenberg.org/cache/epub/7818/pg7818.txt
2518,a39390,/ebooks/38316,Le Chevalier des Touches,,,,,,,Mittis,,,,,http://www.gutenberg.org/cache/epub/38316/pg38316.txt
2519,a50751,/ebooks/60030,"Lucien Leuwen; ou, l'Amarante et le Noir. Tome Premier",,,,,,,Mitty, Jean de,1864,1911,19,http://www.gutenberg.org/cache/epub/60030/pg60030.txt
2520,a50751,/ebooks/60033,"Lucien Leuwen; ou, l'Amarante et le Noir. Tome Second",,,,,,,Mitty, Jean de,1864,1911,19,http://www.gutenberg.org/cache/epub/60033/pg60033.txt
2521,a6979,/ebooks/16862,Le monsieur au parapluie,,,,,,,Moinaux, Jules,1825,1895,19,http://www.gutenberg.org/cache/epub/16862/pg16862.txt
2522,a25932,/ebooks/23596,"Dictionnaire grammatical du mauvais langage
",<br/>,"ou, Recueil des expressions et des phrases vicieuses usitées en France, et notamment à Lyon",,,,,Molard, Étienne,,1825,,http://www.gutenberg.org/cache/epub/23596/pg23596.txt
2523,a791,/ebooks/6318,L'Avare,,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/6318/pg6318.txt
2524,a791,/ebooks/5130,"Don Juan, ou le Festin de pierre",,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/5130/pg5130.txt
2525,a791,/ebooks/3645,L'Étourdi ou les contre-temps,,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/3645/pg3645.txt
2526,a791,/ebooks/5178,Le Mariage forcé,,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/5178/pg5178.txt
2527,a791,/ebooks/20498,Le médecin malgré lui,,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/20498/pg20498.txt
2528,a791,/ebooks/40086,"Molière - Œuvres complètes, Tome 1",,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/40086/pg40086.txt
2529,a791,/ebooks/43535,"Molière - Œuvres complètes, Tome 2",,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/43535/pg43535.txt
2530,a791,/ebooks/50173,"Molière - Œuvres complètes, Tome 3",,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/50173/pg50173.txt
2531,a791,/ebooks/57270,"Molière - Œuvres complètes, Tome 4",,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/57270/pg57270.txt
2532,a791,/ebooks/5318,Les Précieuses ridicules,,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/5318/pg5318.txt
2533,a791,/ebooks/5644,"Sganarelle, ou le Cocu imaginaire",,,,,,,Molière, 1622-1673,,,,http://www.gutenberg.org/cache/epub/5644/pg5644.txt
2534,a49481,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Monet, Claude,1840,1926,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
2535,a49481,/ebooks/57584,The Book of the Homeless (Le livre des sans-foyer),,,,,,,Monet, Claude,1840,1926,19,http://www.gutenberg.org/cache/epub/57584/pg57584.txt
2536,a39955,/ebooks/45121,"Les historiettes de Tallemant des Réaux, tome cinquième
",<br/>,Mémoires pour servir à l'histoire du XVIIe siècle,,,,,Monmerqué, L.-J.-N. (Louis-Jean-Nicolas),1780,1860,19,http://www.gutenberg.org/cache/epub/45121/pg45121.txt
2537,a39955,/ebooks/33033,"Les historiettes de Tallemant des Réaux, tome premier
",<br/>,Mémoires pour servir à l'histoire du XVIIe siècle,,,,,Monmerqué, L.-J.-N. (Louis-Jean-Nicolas),1780,1860,19,http://www.gutenberg.org/cache/epub/33033/pg33033.txt
2538,a39955,/ebooks/42497,"Les historiettes de Tallemant des Réaux, tome quatrième
",<br/>,Mémoires pour servir à l'histoire du XVIIe siècle,,,,,Monmerqué, L.-J.-N. (Louis-Jean-Nicolas),1780,1860,19,http://www.gutenberg.org/cache/epub/42497/pg42497.txt
2539,a39955,/ebooks/38361,"Les historiettes de Tallemant des Réaux, tome second
",<br/>,Mémoires pour servir à l'histoire du XVIIe siècle,,,,,Monmerqué, L.-J.-N. (Louis-Jean-Nicolas),1780,1860,19,http://www.gutenberg.org/cache/epub/38361/pg38361.txt
2540,a39955,/ebooks/45513,"Les historiettes de Tallemant des Réaux, tome sixième
",<br/>,Mémoires pour servir à l'histoire du XVIIe siècle,,,,,Monmerqué, L.-J.-N. (Louis-Jean-Nicolas),1780,1860,19,http://www.gutenberg.org/cache/epub/45513/pg45513.txt
2541,a39955,/ebooks/39314,"Les historiettes de Tallemant des Réaux, tome troisième
",<br/>,Mémoires pour servir à l'histoire du XVIIe siècle,,,,,Monmerqué, L.-J.-N. (Louis-Jean-Nicolas),1780,1860,19,http://www.gutenberg.org/cache/epub/39314/pg39314.txt
2542,a33200,/ebooks/38243,Histoire de France - Moyen Âge; (Vol. 1 / 10),,,,,,,Monod, Gabriel,1844,1912,19,http://www.gutenberg.org/cache/epub/38243/pg38243.txt
2543,a33200,/ebooks/38244,Histoire de France - Moyen Âge; (Vol. 2 / 10),,,,,,,Monod, Gabriel,1844,1912,19,http://www.gutenberg.org/cache/epub/38244/pg38244.txt
2544,a33200,/ebooks/41992,Histoire de France - Moyen Âge; (Vol. 3 / 10),,,,,,,Monod, Gabriel,1844,1912,19,http://www.gutenberg.org/cache/epub/41992/pg41992.txt
2545,a33200,/ebooks/42021,Histoire de France - Moyen Âge; (Vol. 4 / 10),,,,,,,Monod, Gabriel,1844,1912,19,http://www.gutenberg.org/cache/epub/42021/pg42021.txt
2546,a33200,/ebooks/28200,"Renan, Taine, Michelet: Les maîtres de l'histoire",,,,,,,Monod, Gabriel,1844,1912,19,http://www.gutenberg.org/cache/epub/28200/pg28200.txt
2547,a50474,/ebooks/61318,Les amours du temps passé,,,,,,,Monselet, Charles,1825,1888,19,http://www.gutenberg.org/cache/epub/61318/pg61318.txt
2548,a50474,/ebooks/59327,Paris Anecdote,<br/>,Avec une préface et des notes par Charles Monselet,,,,,Monselet, Charles,1825,1888,19,http://www.gutenberg.org/cache/epub/59327/pg59327.txt
2549,a1230,/ebooks/48529,Essais de Montaigne (self-édition) - Volume I,,,,,,,Montaigne, Michel de,1533,1592,16,http://www.gutenberg.org/cache/epub/48529/pg48529.txt
2550,a1230,/ebooks/49168,Essais de Montaigne (self-édition) - Volume II,,,,,,,Montaigne, Michel de,1533,1592,16,http://www.gutenberg.org/cache/epub/49168/pg49168.txt
2551,a1230,/ebooks/58801,Essais de Montaigne (self-édition) - Volume III,,,,,,,Montaigne, Michel de,1533,1592,16,http://www.gutenberg.org/cache/epub/58801/pg58801.txt
2552,a1230,/ebooks/58706,Essais de Montaigne (self-édition) - Volume IV,,,,,,,Montaigne, Michel de,1533,1592,16,http://www.gutenberg.org/cache/epub/58706/pg58706.txt
2553,a39605,/ebooks/32194,Alda: L'Esclave Bretonne,,,,,,,Montanclos, Louise de,,,,http://www.gutenberg.org/cache/epub/32194/pg32194.txt
2554,a46965,/ebooks/52629,La guirlande de Julie: augmentée de documents nouveaux,,,,,,,Montausier, Charles de Sainte-Maure,,1690,,http://www.gutenberg.org/cache/epub/52629/pg52629.txt
2555,a31279,/ebooks/29758,Considérations générales sur l'état actuel du Japon,,,,,,,Montblanc, Charles,,1894,,http://www.gutenberg.org/cache/epub/29758/pg29758.txt
2556,a31279,/ebooks/27313,Le Japon,,,,,,,Montblanc, Charles,,1894,,http://www.gutenberg.org/cache/epub/27313/pg27313.txt
2557,a31279,/ebooks/25364,Le Japon en 1866,,,,,,,Montblanc, Charles,,1894,,http://www.gutenberg.org/cache/epub/25364/pg25364.txt
2558,a36326,/ebooks/33315,Ivanhoe (1/4),<br/>,Le retour du croisé,,,,,Montémont, Albert,1788,1861,19,http://www.gutenberg.org/cache/epub/33315/pg33315.txt
2559,a36326,/ebooks/34332,Ivanhoe (2/4),<br/>,Le retour du croisé,,,,,Montémont, Albert,1788,1861,19,http://www.gutenberg.org/cache/epub/34332/pg34332.txt
2560,a36326,/ebooks/34342,Ivanhoe (3/4),<br/>,Le retour du croisé,,,,,Montémont, Albert,1788,1861,19,http://www.gutenberg.org/cache/epub/34342/pg34342.txt
2561,a36326,/ebooks/34608,Ivanhoe (4/4),<br/>,Le retour du croisé,,,,,Montémont, Albert,1788,1861,19,http://www.gutenberg.org/cache/epub/34608/pg34608.txt
2562,a26352,/ebooks/27573,Esprit des lois,<br/>,"livres I à V, précédés d'une introduction de l'éditeur",,,,,Montesquieu, Charles de Secondat,,1755,,http://www.gutenberg.org/cache/epub/27573/pg27573.txt
2563,a26352,/ebooks/30268,"Lettres persanes, tome I",,,,,,,Montesquieu, Charles de Secondat,,1755,,http://www.gutenberg.org/cache/epub/30268/pg30268.txt
2564,a26352,/ebooks/33856,"Lettres persanes, tome II",,,,,,,Montesquieu, Charles de Secondat,,1755,,http://www.gutenberg.org/cache/epub/33856/pg33856.txt
2565,a26352,/ebooks/24260,Le temple de Gnide,,,,,,,Montesquieu, Charles de Secondat,,1755,,http://www.gutenberg.org/cache/epub/24260/pg24260.txt
2566,a46516,/ebooks/61472,Autels privilégiés,,,,,,,Montesquiou-Fézensac, Robert,,1921,,http://www.gutenberg.org/cache/epub/61472/pg61472.txt
2567,a46516,/ebooks/51666,La petite mademoiselle,,,,,,,Montesquiou-Fézensac, Robert,,1921,,http://www.gutenberg.org/cache/epub/51666/pg51666.txt
2568,a47666,/ebooks/54035,Aventures de l'abbé de Choisy habillé en femme,,,,,,,Montifaud, Marc  de,1850,,19,http://www.gutenberg.org/cache/epub/54035/pg54035.txt
2569,a39768,/ebooks/38996,Dix contes modernes des meilleurs auteurs du jour,,,,,,,Montjoyeux, 1851-,,,,http://www.gutenberg.org/cache/epub/38996/pg38996.txt
2570,a7839,/ebooks/26819,"Caroline de Lichtfield
",<br/>,ou Mémoires extraits des papiers d'une famille prussienne,,,,,Montolieu, Isabelle de,1751,1832,18,http://www.gutenberg.org/cache/epub/26819/pg26819.txt
2571,a7839,/ebooks/33388,"Raison et sensibilité, ou les deux manières d'aimer (Tome 1)",,,,,,,Montolieu, Isabelle de,1751,1832,18,http://www.gutenberg.org/cache/epub/33388/pg33388.txt
2572,a7839,/ebooks/35151,"Raison et sensibilité, ou les deux manières d'aimer (Tome 2)",,,,,,,Montolieu, Isabelle de,1751,1832,18,http://www.gutenberg.org/cache/epub/35151/pg35151.txt
2573,a7839,/ebooks/35163,"Raison et sensibilité, ou les deux manières d'aimer (Tome 3)",,,,,,,Montolieu, Isabelle de,1751,1832,18,http://www.gutenberg.org/cache/epub/35163/pg35163.txt
2574,a7839,/ebooks/37634,"Raison et sensibilité, ou les deux manières d'aimer (Tome 4)",,,,,,,Montolieu, Isabelle de,1751,1832,18,http://www.gutenberg.org/cache/epub/37634/pg37634.txt
2575,a7839,/ebooks/18152,Le Robinson suisse ou Histoire d'une famille suisse naufragée,,,,,,,Montolieu, Isabelle de,1751,1832,18,http://www.gutenberg.org/cache/epub/18152/pg18152.txt
2576,a51064,/ebooks/60635,Les Parisiennes d'à présent,,,,,,,Montorgueil, Georges,1857,1933,19,http://www.gutenberg.org/cache/epub/60635/pg60635.txt
2577,a42551,/ebooks/44068,Le Roman Comique du Chat Noir,,,,,,,Montoya, Gabriel,1868,1914,19,http://www.gutenberg.org/cache/epub/44068/pg44068.txt
2578,a2185,/ebooks/26092,"Œuvres complètes de lord Byron, Tome 01
",<br/>,"avec notes et commentaires, comprenant ses mémoires publiés par Thomas Moore",,,,,Moore, Thomas,1779,1852,19,http://www.gutenberg.org/cache/epub/26092/pg26092.txt
